users,text
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#MacronReims \#EnMarche @Username : ""Le peuple français est un peuple qui est un ... un peuple qui a voulu façonner une unité profonde""
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Etre dans le Sentier..etre le tailleur de @Username avec des prix imbattables..etre Laurent Touboul..ils sont trop forts... 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username en grande difficulté sur les incohérences entre la démission de Bruno Le Roux et le maintien de @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username Le tic tac gauche droite c'est la gauche et la droite eux même qui l'on en se passant le pouvoir et ne changeant jamais rien
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Nous ne demandons pas une confiance aveugle. Nous cherchons à convaincre que nous mènerons un travail de reconquête"" @Username \#MacronDirect
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username Félicitations
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username La différence entre Madame Le Pen et moi ? Je ne suis pas né dans un château et un parti politique déjà constitué. \#JT20H
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username avec @Username cest régularisat° pr tt le monde 🎉 au passage 👎👎👎 de quasi copier tt d 1coup le slogan du FN : jaloux car il est top?! 😏 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username ""Si on ne traite pas les causes des problèmes des Français, comment pourra-t-on les résoudre ?"" \#NDALyon 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username N. @Username au \#20h de \#TF1 : ""Je souhaite que votre chaîne respecte la démocratie."" \#NDA2017
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Bravo à tous ! Bravo à @Username c'est une performance historique pour notre combat !
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username .l'humour,toujours 👍 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Nous sommes de plus en plus nombreux à rejoindre @Username Sarkozystes \& personnes de \#Droite déçu(e)s des \#Republicains REJOIGNEZ NOUS! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Bravo @Username de votre engagement pour @Username ! Très belle campagne à vous deux! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LE20H @Username quitte le plateau de TF1 pour que la démocratie s applique dans se débat présidentiel
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Très bon @Username sur \#BourdinDirect Candidat aux \#Législatives2017, il mène campagne avec \#LaForceDuPeuple pr \#AvenirEnCommun \#LFI2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je suis favorable à la légalisation du suicide assisté. \#TF1 \#DemainPresident
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Monsieur \#Macron a gagné 3 millions € en vendant une entreprise à des Suisses. Déjà ça commence mal, il aurait pu la vendre à des Français.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Comment dire? Fou-rire absolu et rage indignée tout aussi absolue. @Username vous êtes une crapule de même niveau que @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username Il n'y a aucun doute sur la nature atroce, dictatoriale, criminelle de Bachaar El Assad. \#JLM2017 @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je commence par dire mon soutien aux mots que je vois écrits sur cette pancarte. \#Montreuil \#legislatives2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username @Username Vous leur expliquez que les candidats pour le vote obligatoire et le vote blanc reconnu ne sont pas au 2d tour, 6ème république a du sens
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Toulouse l'insoumise est au RDV sur les bords de la Garonne ! Superbe ! \#JLMToulouse 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Bravo adia. Les réponse de Fillon sont un modèle du genre ; même pas d'argent à mettre de côté... Le pôvre !
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username ça illustre exactement le slogan ils ont les millions nous sommes de millions \#avenirencommun
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username @Username @Username tous ceux qui souffrent,qui vivent au dessous du seuil de pauvreté,qui ne peuvent se loger,qui se suicident,qui n ont pas assez pour se nour
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username J'ai passé ma vie à défendre une cause. La cause du peuple. \#JLMFrance2 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Condoléances aux électeurs @Username : Fillon saisit la main tendue de Valls - \#LRPS👎  via @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#bastille @Username : ""Si je suis élu, il faudra abroger la loi Macron et la loi El Khomri."" 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username L'avenir proche de @Username et d'autres qui avec lui ont ""croqué"". 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username \#quoiquonendise @Username lui n'a pas de casseroles! \#Trocadero 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username Je tiens parceque je.me dis que c'est la seule chance de ne pas aller en taule comme n'importe quel délinquant basique \#fillongate prison.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Grâce à nous, des millions de gens ont retrouvé le goût de l'action politique et se sont mobilisés. @Username \#ConfFi
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username ""La manière avec laquelle on traite les animaux est une préfiguration de la violence qui est faite aux humains !"" \#JLMLille 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je prédis une looooooongue. Une très looooooongue. Une très très looooooongue carrière... Judiciaire à la famille @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Benoithamon , JLMelanchon , FrancoisFillon , et EmmanuelMacron veulent plus d'islam en France, seule @Username souhaite le combattre. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Les ténors socialistes derrière @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je suis fier d’avoir mené cette bataille avec vous : engagés dans un parti ou non, militants chevronnés ou jeunes. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username La force vient de l'intelligence collective. Faites confiance à l'intelligence des gens. \#JLMFrance2 \#Presidentielle2017
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username ""Mon départ de @Username a fait 12 millions de vues parce qu'elle est le symbole de ce que ressentent les Français"" \#BourdinDirect
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Les ""liaisons dangereuses"" entre @Username et l’extrême-droite pour s'attaquer à @Username ! \#RolandoGate \#FillonGate 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Oui, @Username au même moment votre candidat aux abois @Username fait de la retape auprès des homophobes de @Username Magnifique ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username J'ai réussi à convaincre des proches à voter pour Meluche et toi ? \#JLM2017 \#Melelnchon \#Melenchon2017 @Username \#JLMenFINALE 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Hey @Username C'est pas gentil de laisser les gens faire la queue dehors alors qu'il y a de la place dedans ! 😅 \#macronbercy 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Avec @Username et la France insoumise : Du balai les lobbies ! C'est au peuple de gouverner ! \#JLM2017 \#Uber 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Retrouvez dès à présent le meeting pour la paix à Marseille. Bon visionnage ! Partagez ! \#JLMMarseille 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username «Vous êtes élu, vous arrivez à l'Élysée, quelles sont les 10 premières mesures que vous prenez ?» 14 millions de vues sur Facebook. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username Ah non, pas possible, ça va encore nous coûter un bras pour surveiller la rue, les alentours, et emmerder les voisins dès que vs sortirez
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Il disait quoi déjà @Username à propos de l'Alba ? 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 📛‼️DEGAGE‼️📛 @Username @Username \#FillonGate \#Fillon2017 \#FillonPresident @Username \#JLM2017 \#FranceInsoumise @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username En place pour le meeting de Marseille! \#JLM2017 \#JLMMarseille @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username C est bon... d entendre ça. .. encore plus fier de suivre @Username ! \#macron2017 ✌✌ 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Belle leçon d empathie et d altruisme
"
6d2be0e9183417dcaf1ecda22bf05e3b,"\#LCI vient de dire que si pas de majorité impossible de voter des lois par ordonnance VOTEZ aux législatives pour les @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username A titre personnel, je souhaite que le @Username explose . Une clarification est nécessaire entre les brejneviens et les progressistes 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username @Username @Username @Username @Username @Username @Username @Username Puis ensuite on va au bar boire un verre et on tombe sur ça. On va gagner. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username La parole vaut l'homme ... Sinon l'homme ne vaut rien. \#Fillon \#MisEnExamen \#FillonGate @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#TPMP @Username toujours premier avec 41,1% des voies du publics @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Le déclin français... !!! \#FillonGate \#FillonToulon \#FillonQuimper \#Ripoublicains \#Presidentielle2017 @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Introduction de Véra Nikolski, docteur en sciences politiques, sur la séparation des pouvoirs et la hiérarchie des normes. \#FeuilleDeRouteFi 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Todo el mundo os está mirando. Francia y Europa se merecen un presidente como @Username ¡Adelante, Francia Insumisa, que sí se puede! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username Plus jamais de ""barrage au FN"",ça fera réfléchir le remplaçant de Flamby qud il voudra jouer au Machiavel! Ni Macron, Ni MLP! \#SansMoiLe7Mai
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username n'est pas le détenteur des voix de ces 22% ! Continuez à taper sur la France Insoumise et vous en aurez 100%.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username rend hommage à l'action infatigable d'@Username qui a eu l'idée du phi \#JLMChateauroux 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Donc @Username va demander le soutien d'un des principaux promoteurs du CETA... Bien joué \#hamon2017 \#tartuffe  
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username 71% ne veulent plus de @Username il reste 29% de taré de voleurs de magouilleurs de mafioso @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username DIRECT. ""Ns ns dirigeons vers un choc social d'une violence extrême"" et tout se passe ""comme si ns vivions un conte de fée"" dit @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Tu as raison, j'ai honte, honte, honte ! A jamais et pour toujours ! OUF ! Et finalement, je vote.... MELENCHON !!! @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Le lendemain de mon élection, j'expulserai immédiatement les fichés S étrangers, qui sont une menace pour notre pays."" \#8h30Aphatie
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Le coup du bracelet ! Quelle conne @Username bien mouchée, caquet bloqué par @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Je veux des frontières pour réguler l'immigration et arrêter la concurrence déloyale qui touche nos salariés, nos agriculteurs."" \#JT20h
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 📣 RT ! Je compte sur votre mobilisation ce soir 😉 \#LeGrandDébat \#AuNomDuPeuple \#Marine2017 \#AvecMarine 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username On attend la même chose aux meetings de vos amis Mélenchon ou Fillon !
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username Et nous ! On tire la ceinture ! Honteux de voir çà!! Ne voyez pas pour lui ! Votez @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Il faut investir et former dans des secteurs qui vont permettre de créer des emplois"" \#Macron2017 \#LeGrandDébat @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Pour \#LeGrandDébat je soutiens @Username \#Macron2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username @Username .@Username les Républicains hier, en sifflant hier Estrosi et en poursuivant Sens Commun, se sont déshonorés \#MacronMarseille
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username « Pour la première fois, je sens que la France risque de trahir ce que nous avons fait. » Daniel Cordier, secrétaire de Jean Moulin 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Des catégories d'entreprises et d'emplois vont fermer ces prochaines années – pensez aux guichets de banques. Nous devons donc re-former.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username .@Username le 6 avril, nous fêterons le premier anniversaire d'@Username \#MacronMarseille
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je viens de passer deux heures à écouter @Username et j'aimerais que ce soit mon président \#MacronPresident \#MacronBercy 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username Voilà Fillon plus menteur que moi tu meurs 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Les prêcheurs de haine doivent être expulsés, les mosquées islamistes fermées."" \#ConfMLP
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Dimanche, choisissez la France 🇫🇷 ! \#ChoisirLaFrance 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""L'Union européenne veut détruire le modèle agricole français basé sur la petite exploitation familiale."" \#QDMéthode
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#LeGrandDebat Pas la peine de chercher plus loin, @Username sait de quoi elle parle ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🗓 Je vous donne rendez-vous jeudi 13 avril à 18h30 à \#Pageas pour une réunion publique ! \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Une certaine presse ne peut pas comprendre un partenariat patriote et républicain dans le respect de l'indépendance de Debout la France !!!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je propose un slogan pour \#Macron : ""Le changement, c'est maintenant""... @Username @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username C'est le grand jour....TOUS AVEC @Username . 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🔴 À ce stade, quel sera vôtre vote au 2nd tour ? [RT SVP] \#elysee2017 \#ElectionPresidentielle2017 @Username VS @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#SoutienMarineLePen Le jour où l'on nous interdira de nous indigner, cela annoncera la fin de notre NATION! @Username \#Daesh C'est ça! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Pour assurer la sécurité des Français, mon choix c'est @Username ! \#FillonPresident \#LeGrandDebat 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Petit à petit @Username s'impose comme le SEUL qui maîtrise l'ensemble des thèmes abordés. Il est désormais le SEUL \#présidentiable ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username \#JeVoteFillon \#ProjetFillon \#FillonPresident 🇫🇷\#legranddebat 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Merci à @Username d'avoir mis sa force au service de nos idées. Son soutien me touche. Pour la France, nous sommes toujours unis. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#Faire de l'égalité femme-homme dans la société une priorité, c'est cela \#LeBeauProjet de @Username 🔵⚪🔴 Femmes 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je veux l'alternance ➡️ Je vote @Username ! 5 raisons pour lesquelles \#jevotefillon 💪🏻 \#FillonMontpellier \#Fillon2017 \#FillonPresident 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username La France est avant tout un pays de liberté. Les Français ont répandu dans le monde l’esprit des Lumières. \#FillonTrocadéro 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Il manque la hauteur \& la profondeur de vue de @Username son calme, son sérieux, sa vison et son ambition pour la France \#2017LeDebat 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 😁😄 @Username a déclaré dans son livre UN PRÉSIDENT ne DEVRAIT PAS DIRE ÇA ⏩ @Username c'est MOI, 😄😁 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""L'école sert aussi à apprendre la fierté d'être Français !"" @Username \#Fillon2017 \#JeVoteFillon \#FillonClermont 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"Demandez @Username 🐷💰🤑✝️🐍👎🏿🦂👵😇👙🎁💶💷💵🏦Monsieur bons tuyaux il va jusqu'aux COSTUMES vive PENELOPEGATE 👵 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username ne peu pas diriger notre pays! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""\#Macron cultive la stratégie du flou pour cacher aux Français son projet véritable."" \#19hRuthElkrief
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Ces médecins ont soigné les populations civiles en Algérie au prix de leur vie. Et @Username les accuse de crime contre l'humanité. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Combien de députés socialistes sortants seront investis par \#Macron ? Monsieur \#Macron est le successeur de François Hollande."" \#MLPTF1
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username Remercions instituts de sondages bidons qui vous font croire à l'envolée du candidat Mélenchon. C'est irresponsable 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Pour être Président de la République, il faut une vision, un caractère pour résister, une stature, une autorité."" \#BourdinDirect
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""@Username et le @Username sont en réalité les deux mouvements d'opposition au gouvernement de M. \#Macron."" \#MLPTF1
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Make France Great Again. 🇫🇷 @Username \#Bayrougate \#lepen \#presidentielle2017  \#jevotepour  \#ChoisirLaFrance \#Marine2017 \#MarconLeaks 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username : ""@Username revitalisera la démocratie avec la proportionnelle et le référendum d'initiative populaire."" \#TDInfos
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""La réalité, c'est que tous les pays se protègent sauf nous. Moi, je veux pouvoir protéger le peuple français."" \#Elysée2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Discussion très constructive avec Yann Guisnel chef d'entreprise dans le transport routier à Dol de Bretagne @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Cette immigration massive déstabilise des parties entières de notre territoire et pèse sur nos comptes sociaux."" \#AjaccioMLP \#Ajaccio 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Une nouvelle fois les Coptes frappés au cœur, dans leurs églises. La coopération contre le fondamentalisme islamiste doit être accentuée.MLP
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Non M.Macron, on ne peut pas être adepte de l'islam radical et ""un type bien"". MLP \#MohamedSaou
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""La guerre qui nous est menée est asymétrique, révolutionnaire, qui a pour objectif notre soumission à une idéologie totalitaire."" \#ConfMLP
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username Peu de politiques ont le courage de Mr Dupont Aignan. C'est facile de se ranger du côté des plus forts ! Bravo à ce grand Monsieur.
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#GrandDebat À part augmenter les Impôts, la fiscalité, les taxes, @Username montre son vrai visage, un projet de société dangereux. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Macron veut des politiques de discrimination positive pour les uns, ce qui signifie discrimination négative pour les autres."" @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username 300milliards de dettes réveillez vous les demagogues
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Bien sûr ! Il ne faut surtout pas voter pour \#DupontAignan C'est un vote INUTILE ! Ne gâchons pas les chances de @Username ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je comprends que la CGT appelle à voter contre @Username Ils ont peur de perdre leurs 350 millions d'euros de trésorerie...
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je suis chef d'entreprise et pour la survie de mon entreprise je voterai @Username qui supprimera le RSI \#LeGrandDebat \#Marine2017 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username 6M chomeurs, 9M pauvres, 50Md€/an deficit commercial, et public, 2200Md€ dette, on continue ? 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""La lutte contre l'islamisme passera par l'aide au développement de l'Afrique"" @Username \#ConférenceMLP 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username La @Username met à disposition un bus pour la venue de @Username à \#Monswiller le 5 avril ,contact en MP \#AuNomDuPeuple 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username l'homme communiste aux poches trouées qui compte dépenser sans compter car il a la bombe atomique! Quel programme!
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 📺 Je serai ce soir à 20h30 l'invitée de \#LEntretienPolitique sur @Username à l'issue du \#JT20h. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username J'entends des ténors \#LR qualifier mon alliance avec @Username de trahison, alors même qu'ils se sont tous soumis à \#Macron ! Pitoyables
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username Si par MALHEUR @Username était élu, j'entre en \#RESISTANCE et j'espère que je ne serais pas le seul
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Une vidéo qui devrait achever de convaincre les indécis de voter @Username moins ceux qui combattent les ferments du terrorisme en FR 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""La vie politique se recompose autour d'un nouveau clivage, entre les mondialistes, les européistes, et les nationaux."" \#MLPTF1
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username A voté 🗳 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Oui, je suis le candidat des classes moyennes et des classes populaires. \#ProgrammeEM 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Ce soir à 22h25 dans @Username des Jeunes avec Juppé expliquent leur ralliement à @Username ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Réduire enfin le chômage de masse suppose des changements en profondeur que je veux mener dès le début du quinquennat. \#LGJDLP 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 247 261 adhérents En Marche @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Quand de grands hommes sauvent L'honneur de la Droite. Merci JL Debré @Username @Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Rassembler. 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Exercice de transparence avec vous sur ma déclaration de patrimoine. \#BourdinDirect 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username \#DemasquonsLes @Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username 🔴Hollande utilise les moyens de l'Etat pour faire campagne pour \#Macron ! Il prend modèle sur les pays dictatoriaux. \#JeVote @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Je suis attaché à la ruralité française car un pays sans racines, sans agriculteurs, sans villages, c’est un pays vide. \#FillonParis 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Suivez @Username notre candidat de la Droite, et du Centre, le 20 Mars sur TF1, et le 23 Mars sur FRANCE 2 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username : « Je combattrai le totalitarisme islamique partout où il sera sur notre territoire. » \#FillonMontpellier 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#EmmanuelHollande What else ! Moi C @Username mon Président pas un packaging grotesque ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Tous mes concurrents promettent un déluge de nouvelles dépenses. Nous avons 2.200 milliards de dettes, qu’importe ! \#FillonClermont
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Extraordinaire discours de @Username ""Mélanger les 3 couleurs du drapeau français aux étoiles de l'Europe.""  
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#AuNomDuPeuple \#Frexit \#MadameLaPresidente @Username \#DemainPresident \#MFGA \#JeSuisAvecElle \#MadameFrexit \#AvecMarine \#altright \#kek 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Bravo à @Username de tenir le cap, malgré l'acharnement des juges rouges, des médias, et des pressions en interne ! \#ConfPresseFillon 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"\#cdanslair @Username est pour sortie de l'euro, ça fait gerber les médias. La sortie n'est plus une priorité, les médias sont déçus...
"
6d2be0e9183417dcaf1ecda22bf05e3b,"@Username @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username A lire le projet éco de Mélenchon, on croirait que la France est une ile qui vit en autarcie ! @Username tellement plus réaliste...
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username ""Je veux maintenant convaincre les Français sur le fond et non commenter l' actualité politique""@Username
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username au niveau du SMIC, on touchera au total 100€ par mois supplémentaires : l'équivalent d'un 13e mois \#BourdinDirect
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username « La ruralité c'est des gens qui se sentent éloignés. » \#EnMarche à Charsonville et Epieds-en-Beauce la semaine dernière. Découvrez-les ! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username Pourquoi je voterai \#EnMarche aux \#Legislatives2017 ?Car je crois aux Réformes ENSEMBLE d' @Username pour 1FR forte \#CEstNotreProjet 👍 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username .@Username \#Fillon ""Je suis parti de l'UMP par dégoût de leurs magouilles politiciennes.Maintenant, les élus me comprennent."" @Username 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username @Username @Username @Username @Username @Username en direct du Meeting de Nicolas Dupont-AiGNAN plus de 500 personnes à Nice..! 
"
6d2be0e9183417dcaf1ecda22bf05e3b,"RT @Username \#Elysée2017 🔴 Nicolas @Username attaque \#Macron «Vous avez été ministre ! Vous êtes amnésique ?» \#LeGrandDébat 
"
